링크ID,시작노드ID,종료노드ID,시작노드명,종료노드명,도로명,지도거리,표준링크수,기본도로여부,권역코드,권역코드명,소통등급구분코드,소통등급구분코드명,소통제공여부
1070015300,1070031400,1070026000,돌곶이역,석관동새마을금고,돌곶이로,590.0,4,Y,107,성북구,20,시내,Y
1070015500,1070005500,1070005100,석관고교,석관중학교후문,한천로66길,351.0,1,Y,107,성북구,20,시내,Y
1070015600,1070005100,1070005500,석관중학교후문,석관고교,한천로66길,351.0,2,Y,107,성북구,20,시내,Y
1070015900,1070031500,1070026100,석관지구대,석관중학교,한천로,516.0,2,Y,107,성북구,20,시내,Y
1070016000,1070026100,1070031500,석관중학교,석관지구대,한천로,519.0,2,Y,107,성북구,20,시내,Y
1070016100,1070031300,1070005300,국민대학교앞,고려대보건과학대학,정릉로,725.0,2,Y,107,성북구,20,시내,Y
1070016500,1070030800,1070028900,숭곡초교,미아사거리,월계로,323.0,2,Y,107,성북구,20,시내,Y
1070016600,1070028900,1070030800,미아사거리,숭곡초교,월계로,323.0,2,Y,107,성북구,20,시내,Y
1070016900,1070034500,1070026400,정릉4동주민센터,정릉3동주민센터앞,솔샘로,712.0,5,Y,107,성북구,20,시내,Y
1070017700,1070034600,1070031500,장위사거리,석관지구대,한천로,268.0,1,Y,107,성북구,20,시내,Y
1220036600,1220060100,1220010000,동호대교남단,압구정역,논현로,634.0,2,Y,122,강남구,20,시내,Y
1220036700,1220010000,1220060100,압구정역,동호대교남단,논현로,641.0,2,Y,122,강남구,20,시내,Y
1220037000,1030000400,1220060100,동호대교북단,동호대교남단,논현로,1028.0,3,Y,103,성동구,20,시내,Y
1220037100,1220060100,1030000400,동호대교남단,동호대교북단,논현로,1024.0,3,Y,122,강남구,20,시내,Y
1220037200,1030000500,1220002900,성수대교북단,성수대교남단,언주로,852.0,4,Y,103,성동구,20,시내,Y
1220037400,1220044800,1220041400,봉은교,강남경찰서,봉은사로114길,614.0,2,Y,122,강남구,20,시내,Y
1230000100,1230012400,1230011900,복정역,복정교차로,헌릉로,281.0,1,Y,123,송파구,20,시내,Y
1230000200,1230011800,1230012400,복정교차로,복정역,헌릉로,281.0,1,Y,123,송파구,20,시내,Y
1230000500,1230000600,1230012400,장지교,복정역,송파대로,560.0,3,Y,123,송파구,20,시내,Y
1230000600,1230012400,1230000600,복정역,장지교,송파대로,560.0,1,Y,123,송파구,20,시내,Y
1230000800,1230013000,1230012500,송파IC구리방향(송파대로진출),송파IC(헌릉로진출),송파IC(제1순환고속도로 구리방향→송파대로 진출램프),878.0,,N,,,20,시내,Y
1230001000,1230000400,1230000700,송파IC남측,송파IC북측,제1순환고속도로,1005.0,2,N,,,10,도시고속,Y
1230001100,1230013800,1230013400,송파IC북측,장지교,송파IC(제1순환고속도로 판교방향→송파대로 진출램프),600.0,,N,,,20,시내,Y
1230001200,2040021000,1230000700,송파IC(구리방향진입),송파IC북측,송파IC(제1순환고속도로 구리방향 진입램프),351.0,,N,,,20,시내,Y
1230001500,1220000700,2040020700,수서IC(동부간선도로),복정교차로,분당수서로,3061.0,4,Y,122,강남구,10,도시고속,Y
1230001700,1230000900,1230000800,문정역,건영아파트앞,송파대로,416.0,2,Y,123,송파구,20,시내,Y
1230001800,1230000800,1230000900,건영아파트앞,문정역,송파대로,416.0,2,Y,123,송파구,20,시내,Y
1230001900,1230017300,1230000900,올림픽훼밀리타운,문정역,송파대로,317.0,2,Y,123,송파구,20,시내,Y
1230002100,1230019200,1230017300,가락시장역,올림픽훼밀리타운,송파대로,473.0,1,Y,123,송파구,20,시내,Y
1230002301,1230000700,2270000400,송파IC북측,서하남IC 서측(본선),제1순환고속도로,4027.0,2,N,,,10,도시고속,Y
1230002500,1230024500,1230019200,가락시장사거리,가락시장역,송파대로,708.0,6,Y,123,송파구,20,시내,Y
1230002600,1230019200,1230024500,가락시장역,가락시장사거리,송파대로,708.0,6,Y,123,송파구,20,시내,Y
1230002700,1230028900,1230024500,송파사거리,가락시장사거리,송파대로,583.0,4,Y,123,송파구,20,시내,Y
1230002800,1230024500,1230028900,가락시장사거리,송파사거리,송파대로,583.0,4,Y,123,송파구,20,시내,Y
1140013700,1140020400,1140003900,과학수사연구소입구,신월문하체육센터,남부순환로72길,231.0,2,Y,114,양천구,20,시내,Y
1140013800,1140003900,1140020400,신월문하체육센터,과학수사연구소입구,남부순환로72길,225.0,2,Y,114,양천구,20,시내,Y
1140014300,1140022700,1140020000,신정아이파크,목동중학교,신목로,358.0,1,Y,114,양천구,20,시내,Y
1140014400,1140020000,1140022700,목동중학교,신정아이파크,신목로,350.0,1,Y,114,양천구,20,시내,Y
1140014500,1140005000,1140020400,강서초교,과학수사연구소입구,오목로,492.0,2,Y,114,양천구,20,시내,Y
1140014900,1140021800,1140020500,서울남부지방법원,신정네거리역,신월로,922.0,6,Y,114,양천구,20,시내,Y
1140015000,1140020500,1140021800,신정네거리역,서울남부지방법원,신월로,924.0,6,Y,114,양천구,20,시내,Y
1140015200,1140004500,1140005400,목동중학교,목동초교,목동동로,245.0,1,Y,114,양천구,20,시내,Y
1140015500,1140022500,1140021800,남부법원검찰청,서울남부지방법원,신월로,235.0,1,Y,114,양천구,20,시내,Y
1140015600,1140021800,1140022500,서울남부지방법원,남부법원검찰청,신월로,232.0,1,Y,114,양천구,20,시내,Y
1140015700,1140005500,1140004800,목동성당,목동8단지아파트,목동서로,243.0,1,Y,114,양천구,20,시내,Y
1140016000,1140020500,1140023300,신정네거리역,양강중교앞,중앙로,354.0,2,Y,114,양천구,20,시내,Y
1140016100,1140020500,1140020200,신정네거리역,신곡시장,신월로,883.0,6,Y,114,양천구,20,시내,Y
1140016200,1140020200,1140020500,신곡시장,신정네거리역,신월로,865.0,6,Y,114,양천구,20,시내,Y
1140016500,1140005800,1140004900,오목교서단,목동현대아파트,안양천로,226.0,1,Y,114,양천구,20,시내,Y
1140017000,1140005000,1140023300,강서초교,양강중교앞,오목로,724.0,1,Y,114,양천구,20,시내,Y
1140017100,1140023800,1140020400,신월IC,과학수사연구소입구,남부순환로,563.0,3,Y,114,양천구,20,시내,Y
1140017200,1140020400,1140023900,과학수사연구소입구,신월IC,남부순환로,563.0,3,Y,114,양천구,20,시내,Y
1140017300,1140005900,1140022700,오목교역,신정아이파크,신목로,237.0,1,Y,114,양천구,20,시내,Y
1140017400,1140022700,1140005900,신정아이파크,오목교역,신목로,237.0,1,Y,114,양천구,20,시내,Y
1140017900,1140005900,1140005800,오목교역,오목교서단,오목로,168.0,2,Y,114,양천구,20,시내,Y
1140018000,1140005800,1140005900,오목교서단,오목교역,오목로,168.0,2,Y,114,양천구,20,시내,Y
1140018100,1140026400,1140022500,목동역,남부법원검찰청,목동로,418.0,1,Y,114,양천구,20,시내,Y
1140018200,1140022500,1140026400,남부법원검찰청,목동역,목동로,418.0,1,Y,114,양천구,20,시내,Y
1140018300,1140024400,1140005500,오목지하차도(서단),목동성당,목동서로,214.0,1,Y,114,양천구,20,시내,Y
1140018600,1140005900,1140024200,오목교역,오목지하차도(동단),오목로,405.0,2,Y,114,양천구,20,시내,Y
1140018900,1140024900,1140005800,목동공영주차장,오목교서단,안양천로,148.0,1,Y,114,양천구,20,시내,Y
1140019000,1140005800,1140024900,오목교서단,목동공영주차장,안양천로,147.0,1,Y,114,양천구,20,시내,Y
1140019100,1140024400,1140024200,오목지하차도(서단),오목지하차도(동단),오목로,170.0,1,Y,114,양천구,20,시내,Y
1140019200,1140024200,1140024400,오목지하차도(동단),오목지하차도(서단),오목로,170.0,1,Y,114,양천구,20,시내,Y
1140019500,1140005900,1140025200,오목교역,현대백화점목동점,신목로,157.0,1,Y,114,양천구,20,시내,Y
1140019600,1140025200,1140005900,현대백화점목동점,오목교역,신목로,154.0,1,Y,114,양천구,20,시내,Y
1140019800,1140024400,1140025000,오목지하차도(서단),목동산돌교회,오목로,169.0,1,Y,114,양천구,20,시내,Y
1140019900,1140006400,1140024900,현대백화점목동점,목동공영주차장,목동동로,185.0,2,Y,114,양천구,20,시내,Y
1140020300,1140026400,1140041900,목동역,목동산돌교회,오목로,317.0,2,Y,114,양천구,20,시내,Y
1140020400,1140025000,1140026400,목동산돌교회,목동역,오목로,317.0,1,Y,114,양천구,20,시내,Y
1140020500,1140006500,1140006400,목동현대하이페리온,현대백화점목동점,목동동로,176.0,1,Y,114,양천구,20,시내,Y
1140020800,1140023300,1150008000,양강중교앞,화곡고가사거리,중앙로,614.0,4,Y,114,양천구,20,시내,Y
1140020900,1140006800,1140024400,목동7단지,오목지하차도(서단),목동서로,162.0,1,Y,114,양천구,20,시내,Y
1140021300,1140027200,1140006500,방송회관,목동현대하이페리온,목동동로,176.0,1,Y,114,양천구,20,시내,Y
1140022100,1140028900,1140026100,화곡고가사거리,신월IC,국회대로,1277.0,5,Y,114,양천구,20,시내,Y
1140022200,1140000200,1140028300,신월IC,화곡고가사거리,국회대로 지하차도,961.0,4,Y,114,양천구,20,시내,Y
1140022500,1140029300,1140026400,양동초교입구,목동역,신정중앙로,1200.0,6,Y,114,양천구,20,시내,Y
1140022600,1140026400,1140029300,목동역,양동초교입구,신정중앙로,1200.0,6,Y,114,양천구,20,시내,Y
1140022700,1140029800,1140024900,목동운동장,목동공영주차장,안양천로,430.0,1,Y,114,양천구,20,시내,Y
1140023100,1140007200,1140006900,CBS방송국,목운초교,목동서로,76.0,1,Y,114,양천구,20,시내,Y
1140023400,1140023900,1140030700,신월IC,서서울호수공원앞,남부순환로,505.0,3,Y,114,양천구,20,시내,Y
1140024000,1140007000,1140007400,목운중학교,서울이동통신,목동동로,76.0,1,Y,114,양천구,20,시내,Y
1140024100,1140031000,1140026400,홍익병원앞,목동역,목동로,405.0,3,Y,114,양천구,20,시내,Y
1140024900,1140029700,1140028900,양동초교입구,화곡고가사거리,국회대로,194.0,2,Y,114,양천구,20,시내,Y
1140025900,1140008100,1140007700,SBS방송센터,오목공원,목동서로,112.0,1,Y,114,양천구,20,시내,Y
1140026100,1140031000,1140029700,홍익병원앞,양동초교입구,국회대로,1179.0,4,Y,114,양천구,20,시내,Y
1140026200,1140028300,1140030400,화곡고가사거리,목동지하차도(서측),국회대로 지하차도,1394.0,1,Y,114,양천구,20,시내,Y
1140026400,1140028900,1150008500,화곡고가사거리,화곡사거리,강서로,328.0,1,Y,114,양천구,20,시내,Y
1140026600,1140007900,1140008400,KT정보전산센터,양천소방서,목동동로,117.0,1,Y,114,양천구,20,시내,Y
1140026700,1140033900,1140029800,목동교서단,목동운동장,안양천로,836.0,4,Y,114,양천구,20,시내,Y
1140027300,1140031600,1140030700,곰달래사거리,서서울호수공원앞,곰달래로,517.0,3,Y,114,양천구,20,시내,Y
1140027400,1140030700,1140031600,서서울호수공원앞,곰달래사거리,곰달래로,517.0,3,Y,114,양천구,20,시내,Y
1140027800,1140008400,1140007600,양천소방서,비전프라자,목동서로,348.0,2,Y,114,양천구,20,시내,Y
1140028100,1140008600,1140031000,목동대원칸타빌3단지,홍익병원앞,국회대로,316.0,2,Y,114,양천구,20,시내,Y
1140028400,1140031000,1140008900,홍익병원앞,목동청소년수련관,국회대로,994.0,3,Y,114,양천구,20,시내,Y
1240024900,1240007300,1240024400,묘곡초교,고덕1동주민센터,고덕로61길,214.0,1,Y,124,강동구,20,시내,Y
1240025000,1240024400,1240007300,고덕1동주민센터,묘곡초교,고덕로61길,205.0,1,Y,124,강동구,20,시내,Y
1240025200,1240006700,1240025300,상일동역,고덕초교,고덕로79길,407.0,2,Y,124,강동구,20,시내,Y
1240025400,1240007300,1240007400,묘곡초교,고덕아파트,아리수로50길,240.0,1,Y,124,강동구,20,시내,Y
1240025500,1240025600,1240024700,광문고교,고덕아이파크,동남로,330.0,1,Y,124,강동구,20,시내,Y
1240025600,1240024700,1240025600,고덕아이파크,광문고교,동남로,330.0,1,Y,124,강동구,20,시내,Y
1240025800,1240007000,1240007800,고덕천교차로,강일동입구,상일로,502.0,1,Y,124,강동구,20,시내,Y
1240025900,1240007700,1240007400,고덕시영아파트,고덕아파트,아리수로50길,281.0,1,Y,124,강동구,20,시내,Y
1240026000,1240007400,1240007700,고덕아파트,고덕시영아파트,아리수로50길,274.0,1,Y,124,강동구,20,시내,Y
1240026100,1240025600,1240007300,광문고교,묘곡초교,동남로81길,520.0,1,Y,124,강동구,20,시내,Y
1240026200,1240007300,1240025600,묘곡초교,광문고교,동남로81길,521.0,1,Y,124,강동구,20,시내,Y
1240026300,1240007700,1240007200,고덕시영아파트,암사정수센터,아리수로,336.0,2,Y,124,강동구,20,시내,Y
1240026500,1240001500,1240006300,토끼굴입구(올림픽대로),선사사거리,올림픽로,1256.0,4,Y,124,강동구,20,시내,Y
1240026600,1240006300,1240001500,선사사거리,토끼굴입구(올림픽대로),올림픽로,1263.0,4,Y,124,강동구,20,시내,Y
1240026700,1240007900,1240007300,고덕근린공원,묘곡초교,고덕로61길,339.0,1,Y,124,강동구,20,시내,Y
1240026800,1240007300,1240007900,묘곡초교,고덕근린공원,고덕로61길,341.0,1,Y,124,강동구,20,시내,Y
1240026900,1240025600,1240025300,광문고교,고덕초교,동남로82길,825.0,3,Y,124,강동구,20,시내,Y
1240027100,1240008000,1240025300,동명근린공원,고덕초교,고덕로79길,271.0,2,Y,124,강동구,20,시내,Y
1240027200,1240025300,1240008000,고덕초교,동명근린공원,고덕로79길,270.0,2,Y,124,강동구,20,시내,Y
1240027400,1240007700,1240007900,고덕시영아파트,고덕근린공원,아리수로,389.0,1,Y,124,강동구,20,시내,Y
1240027500,1240007800,1240025300,강일동입구,고덕초교,아리수로82길,498.0,2,N,124,강동구,20,시내,N
1240027700,1240026400,1240025600,샘터근린공원,광문고교,동남로,267.0,1,Y,124,강동구,20,시내,Y
1240027800,1240025600,1240026400,광문고교,샘터근린공원,동남로,267.0,1,Y,124,강동구,20,시내,Y
1240027900,1240008000,1240007800,동명근린공원,강일동입구,아리수로,399.0,2,Y,124,강동구,20,시내,Y
1240028000,1240007800,1240008000,강일동입구,동명근린공원,아리수로,407.0,2,Y,124,강동구,20,시내,Y
1240028100,1240026400,1240007900,샘터근린공원,고덕근린공원,아리수로,541.0,1,Y,124,강동구,20,시내,Y
1240028300,1240026400,1240008000,샘터근린공원,동명근린공원,아리수로,806.0,3,Y,124,강동구,20,시내,Y
1240028500,2270025700,1240007800,강일5.7단지,강일동입구,아리수로,967.0,5,Y,124,강동구,20,시내,Y
1240028600,1240007800,2270025700,강일동입구,강일5.7단지,아리수로,957.0,5,Y,124,강동구,20,시내,Y
1610001300,1610000800,1610000600,신불IC 북측(본선 서울방향),신불IC남측(본선 공항방향),인천국제공항고속도로,1177.0,1,N,,,10,도시고속,Y
1610002900,1610000800,1610002100,신불IC 북측(본선 서울방향),공항신도시IC 남측(본선 공항방,인천국제공항고속도로,2339.0,1,N,,,10,도시고속,Y
1610003000,1610002100,1610000800,공항신도시IC 남측(본선 공항방,신불IC 북측(본선 서울방향),인천국제공항고속도로,2347.0,1,N,,,10,도시고속,Y
1610004700,1610002100,1610002300,공항신도시IC 남측(본선 공항방,공항신도시IC 북측(본선 서울방,인천국제공항고속도로,844.0,1,N,,,10,도시고속,Y
1610004800,1610002300,1610002100,공항신도시IC 북측(본선 서울방,공항신도시IC 남측(본선 공항방,인천국제공항고속도로,844.0,1,N,,,10,도시고속,Y
1610004900,1610002400,1610002200,삼목지하차도,공항신도시IC 서측(연결로),인천대교고속도로,562.0,1,N,,,10,도시고속,Y
1610005702,1610025700,1610003000,-,공항입구IC(본선),인천국제공항고속도로,816.0,1,N,,,10,도시고속,Y
1610005801,1610003000,1610025700,공항입구IC(본선),-,인천국제공항고속도로,819.0,1,N,,,10,도시고속,Y
1610006300,1610003100,1610003000,영종대교 서단(상하부도로 합류),공항입구IC(본선),인천국제공항고속도로,5284.0,1,N,,,10,도시고속,Y
1610006400,1610003000,1610003100,공항입구IC(본선),영종대교 서단(상하부도로 합류),인천국제공항고속도로,5288.0,1,N,,,10,도시고속,Y
1610006700,1610003100,1680004000,영종대교 서단(상하부도로 합류),영종대교 동단(상부도로),인천국제공항고속도로,5426.0,1,N,,,10,도시고속,Y
